2026-07-26 19:29:19,643 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:39,294 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:39,294 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:39,294 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:39,295 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:19:39,295 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:19:39,297 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:39,298 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:39,298 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:39,298 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:19:39,298 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:19:39,298 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:39,298 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:39,299 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:39,300 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:39,300 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:39,300 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:19:39,300 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:39,301 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:39,301 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:39,302 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:19:39,302 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:19:39,305 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:39,305 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:39,306 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:39,306 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:39,306 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:39,306 | INFO | ResumeAnalyzer | Experience extracted: 2 years
2026-07-27 16:19:39,307 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:39,307 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:39,307 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:39,308 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:19:39,309 | INFO | ResumeAnalyzer | Text report saved: reports/summary.txt
2026-07-27 16:19:39,324 | INFO | ResumeAnalyzer | Excel summary report generated
2026-07-27 16:19:39,332 | INFO | ResumeAnalyzer | PDF report saved: reports/amit_report.pdf
2026-07-27 16:19:39,332 | INFO | ResumeAnalyzer | Batch summary report generated
2026-07-27 16:19:52,139 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:52,139 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:52,140 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:52,140 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:52,140 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:19:52,140 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:19:52,140 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:52,140 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:52,141 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:19:52,141 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:19:52,141 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:19:52,144 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:19:52,145 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:19:52,145 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:19:52,145 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:19:52,145 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:52,145 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:19:52,148 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:52,148 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:19:52,149 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:19:52,151 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:19:52,152 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:52,152 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:19:52,152 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:19:52,153 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:19:52,153 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:19:52,154 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:19:52,154 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:19:52,155 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:19:52,157 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:19:59,347 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:19:59,348 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:19:59,349 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:19:59,350 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:59,351 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:59,352 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:59,352 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:59,352 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:19:59,353 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:19:59,357 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:19:59,358 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:59,359 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:19:59,359 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:19:59,359 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:19:59,360 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:19:59,360 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:19:59,360 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:59,360 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:19:59,361 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:59,361 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:19:59,361 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:19:59,362 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:19:59,362 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:19:59,362 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:19:59,363 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:19:59,363 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:19:59,364 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:19:59,365 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:19:59,365 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:19:59,365 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:19:59,366 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:19:59,367 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:19:59,368 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:19:59,368 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:19:59,368 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:59,369 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:59,370 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:59,370 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:59,370 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:59,371 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:19:59,372 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:59,373 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:59,373 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:59,373 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:19:59,374 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:19:59,375 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:59,375 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:59,375 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:59,375 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:59,376 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:59,377 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:19:59,377 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:59,377 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:59,378 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:59,379 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:19:59,379 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:19:59,380 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:59,382 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:59,382 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:59,383 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:19:59,383 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:19:59,383 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:19:59,383 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:19:59,383 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:19:59,384 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:19:59,385 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:19:59,385 | INFO | ResumeAnalyzer | Experience extracted: 2 years
2026-07-27 16:19:59,386 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:19:59,386 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:19:59,387 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:19:59,387 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:19:59,389 | INFO | ResumeAnalyzer | Text report saved: reports/summary.txt
2026-07-27 16:19:59,410 | INFO | ResumeAnalyzer | Excel summary report generated
2026-07-27 16:19:59,420 | INFO | ResumeAnalyzer | PDF report saved: reports/amit_report.pdf
2026-07-27 16:19:59,421 | INFO | ResumeAnalyzer | Batch summary report generated
2026-07-27 16:20:19,103 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:20:19,104 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:20:19,105 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:20:19,106 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:20:19,107 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:20:19,107 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:20:19,108 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:20:19,108 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:20:19,110 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:20:19,111 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:20:19,112 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:20:19,112 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:20:19,113 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:20:19,113 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:20:19,114 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:20:19,114 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:20:19,115 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:20:19,116 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:20:19,117 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:20:19,118 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:20:19,130 | INFO | ResumeAnalyzer | PDF report saved: reports/rahul_report.pdf
2026-07-27 16:20:19,131 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:20:19,131 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:20:19,131 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:20:19,132 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:20:19,134 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:20:19,134 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:20:19,135 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:20:19,135 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:20:19,136 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:20:19,136 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:20:19,138 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:20:19,139 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:20:19,139 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:20:19,142 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:20:19,142 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:20:19,143 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:20:19,143 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:20:19,146 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:20:19,146 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:20:19,147 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:20:19,147 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:20:19,149 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:20:19,150 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:20:19,150 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:20:19,153 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:20:19,154 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:20:19,154 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:20:19,154 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:20:19,156 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:20:19,157 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:20:19,157 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:20:19,157 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:20:19,157 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:20:19,158 | INFO | ResumeAnalyzer | Experience extracted: 2 years
2026-07-27 16:20:19,158 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:20:19,159 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:20:19,159 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:20:19,159 | ERROR | ResumeAnalyzer | Failed to process amit.txt: Skills is required.
2026-07-27 16:22:32,670 | INFO | ResumeAnalyzer | Job description loaded
2026-07-27 16:22:32,672 | INFO | ResumeAnalyzer | Job description validated successfully
2026-07-27 16:22:32,672 | INFO | ResumeAnalyzer | Processing rahul.txt
2026-07-27 16:22:32,673 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:22:32,673 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:22:32,674 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:22:32,674 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:22:32,674 | INFO | ResumeAnalyzer | 4 skills extracted
2026-07-27 16:22:32,674 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:22:32,674 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:22:32,674 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:22:32,675 | INFO | ResumeAnalyzer | Candidate validation successful
2026-07-27 16:22:32,675 | INFO | ResumeAnalyzer | Matching candidate with job
2026-07-27 16:22:32,675 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Python'
2026-07-27 16:22:32,675 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:22:32,676 | INFO | ResumeAnalyzer | Comparing 'Python' with 'SQL'
2026-07-27 16:22:32,676 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:22:32,677 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'SQL'
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Git'
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Skill matched (score=22.22222222222222)
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Git'
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Git'
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Comparing 'REST API' with 'Git'
2026-07-27 16:22:32,678 | INFO | ResumeAnalyzer | Skill matched (score=18.181818181818176)
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Comparing 'Python' with 'Flask'
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Skill matched (score=0.0)
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Comparing 'SQL' with 'Flask'
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Skill matched (score=25.0)
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Comparing 'Flask' with 'Flask'
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Skill matched (score=100.0)
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Matched Skills: 3/4
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Final score: 87
2026-07-27 16:22:32,679 | INFO | ResumeAnalyzer | Recommendation: Strongly Recommend
2026-07-27 16:22:32,680 | INFO | ResumeAnalyzer | Report generated
2026-07-27 16:22:32,680 | INFO | ResumeAnalyzer | Text report saved: reports/rahul_report.txt
2026-07-27 16:22:32,691 | INFO | ResumeAnalyzer | PDF report saved: reports/rahul_report.pdf
2026-07-27 16:22:32,692 | INFO | ResumeAnalyzer | Successfully processed rahul.txt
2026-07-27 16:22:32,692 | INFO | ResumeAnalyzer | Processing vikram_singh.txt
2026-07-27 16:22:32,693 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:22:32,693 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:22:32,694 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:22:32,694 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:22:32,694 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:22:32,695 | INFO | ResumeAnalyzer | Experience extracted: 3 years
2026-07-27 16:22:32,695 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:22:32,696 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:22:32,696 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:22:32,696 | ERROR | ResumeAnalyzer | Failed to process vikram_singh.txt: Skills is required.
2026-07-27 16:22:32,697 | INFO | ResumeAnalyzer | Processing priya_patel.txt
2026-07-27 16:22:32,698 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:22:32,698 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:22:32,701 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:22:32,701 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:22:32,702 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:22:32,702 | INFO | ResumeAnalyzer | Experience extracted: 4 years
2026-07-27 16:22:32,702 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:22:32,702 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:22:32,703 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:22:32,704 | ERROR | ResumeAnalyzer | Failed to process priya_patel.txt: Skills is required.
2026-07-27 16:22:32,706 | INFO | ResumeAnalyzer | Processing sneha_reddy.txt
2026-07-27 16:22:32,706 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:22:32,707 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:22:32,707 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:22:32,707 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:22:32,708 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:22:32,708 | INFO | ResumeAnalyzer | Experience extracted: 5 years
2026-07-27 16:22:32,709 | INFO | ResumeAnalyzer | Education extracted
2026-07-27 16:22:32,710 | INFO | ResumeAnalyzer | Resume parsing completed
2026-07-27 16:22:32,710 | ERROR | ResumeAnalyzer | Validation failed: skills is missing
2026-07-27 16:22:32,710 | ERROR | ResumeAnalyzer | Failed to process sneha_reddy.txt: Skills is required.
2026-07-27 16:22:32,710 | INFO | ResumeAnalyzer | Processing amit.txt
2026-07-27 16:22:32,710 | INFO | ResumeAnalyzer | Parsing resume
2026-07-27 16:22:32,710 | INFO | ResumeAnalyzer | Candidate name extracted
2026-07-27 16:22:32,711 | INFO | ResumeAnalyzer | Email extracted
2026-07-27 16:22:32,712 | INFO | ResumeAnalyzer | Phone number extracted
2026-07-27 16:22:32,712 | INFO | ResumeAnalyzer | 0 skills extracted
2026-07-27 16:22:32,712 | INFO | ResumeAnalyzer | Experience extracted: 2 years
